"","CAMHB 0.0625ug/mL Nafcillin 1","CAMHB 0.5ug/mL Nafcillin 1","CAMHB 0ug/mL Nafcillin 1","CAMHB 0.0625ug/mL Nafcillin 2","CAMHB 0.5ug/mL Nafcillin 3","CAMHB 0ug/mL Nafcillin 2","CAMHB 0ug/mL Nafcillin 3","CAMHB 0.0625ug/mL Nafcillin 3","CAMHB 0.5ug/mL Nafcillin 2","R10LB 0.031ug/mL Nafcillin 1","R10LB 0.0625ug/mL Nafcillin 1","R10LB 0ug/mL Nafcillin 1","R10LB 0.0625ug/mL Nafcillin 3","R10LB 0.031ug/mL Nafcillin 2","R10LB 0ug/mL Nafcillin 3","R10LB 0.031ug/mL Nafcillin 3","R10LB 0ug/mL Nafcillin 2","R10LB 0.0625ug/mL Nafcillin 2"
"USA300HOU_RS08420",6.25331228772932,6.45536609568795,6.33535335414346,6.35586750063505,6.13426122097145,6.30287241388563,6.63979961138696,6.33004672310413,6.45627847648269,6.62248943001611,6.84601373828444,6.78499687572367,6.82575684846374,6.5645481749082,6.87804225530773,6.54002686389611,6.64105642973721,7.04094945275752
"USA300HOU_RS08425",9.5663702383722,9.82525468325263,9.78380744247372,9.62299684786484,9.74975221679257,9.76525380528848,9.97781489316016,9.52139482164842,9.88365096059927,9.11833734088888,9.45683657448671,9.5871418847204,9.43716500533113,9.06763939840863,9.38075621122393,9.22074424127388,9.19501174932558,9.81020649097672
"USA300HOU_RS08430",8.90072654869359,9.25689267756338,9.09282125511761,9.02206545125337,9.0332220759727,9.03394340822222,9.41241004448281,8.90219425815389,9.2597704700041,8.54401571508394,8.79651780092341,9.06491387097144,8.84336705426997,8.55522977287239,8.7494298725016,8.67660351521265,8.62316499829281,9.12340522190365
"USA300HOU_RS08435",8.64796395007949,9.14515876253727,8.50023993509927,8.77136722859284,8.67456255874394,8.69364797358501,9.097736501189,8.59023872588151,8.83618581591539,8.32839281063445,8.59836609599146,8.90214118683218,8.80726865440953,8.52304392865711,8.47541340945738,8.40138884323122,8.22151783220742,8.97784534561437
"USA300HOU_RS08440",4.4053100449185,4.69657962549593,4.64912167784107,4.47991589827633,4.44190970503178,4.66675902330843,4.68570667918417,4.70106220146841,4.65099784169294,5.42038626843879,5.60052845234739,5.24941583194255,5.29750647371674,5.34474775185829,5.82637294242159,5.03229331693137,5.34425287868148,5.46358195814769
"USA300HOU_RS08450",8.31883097751931,8.38713744806275,8.34879310067998,8.35995200700065,8.37145277353564,8.29112124814792,8.26742079573374,8.42994885166248,8.40699481605803,8.25748526578223,8.2248164752559,8.21613288608924,8.1617389666912,8.27035884573269,8.40698540677133,8.11973380022074,8.25653213524603,8.1323030012322
"USA300HOU_RS08455",9.981201781664,10.0714515214325,10.2948765756234,10.0156756418518,9.94884289599403,10.306940326255,10.2815451611503,10.1199810410051,9.96763190864924,10.7250084500379,10.7704415990002,11.0494398612391,10.469208575038,10.4310217769156,11.4379229765337,10.3266757674858,10.7425817395159,11.0956725702729
"USA300HOU_RS08460",4.76512786300142,4.98834546685373,4.60140644963401,4.74419671523556,4.60170187506218,5.01448547087195,4.7275163084391,5.0123158118709,4.54340134331227,5.81215688783719,5.81412770216697,5.7872876166633,5.86042348463342,5.86730679343465,5.95961888854417,5.56568186795178,5.77463832691815,5.68832626945485
"USA300HOU_RS08465",2.26807757502044,2.09142061899423,1.94804188817317,1.97715138113617,2.15720888018349,2.40729301426882,1.9000543697769,2.20816594624346,1.86756390499073,3.46355189464103,3.35301033980291,3.37363049881449,3.52883823157087,3.47170542627859,3.40904966047911,3.31629263602299,3.59552418784266,3.19796872620132
"USA300HOU_RS08470",7.40446200849178,7.59261175314995,7.54545307717439,7.51225148235517,7.39426579330794,7.41290743187463,7.62396230080838,7.54101406557146,7.60024247595978,8.05283576510933,8.20812660554165,7.68343485240079,8.13228329597916,8.17378780706953,7.7665951074809,8.16693641911746,7.87775935439653,8.0451811515445
"USA300HOU_RS08475",3.96407090280025,4.1612701576865,4.46392371070203,4.03790837447942,4.02155366372327,4.61788728403499,4.34000871477611,4.17784988391376,3.92888766942744,5.4751955931703,5.37230362430092,4.45660548741791,4.97657104897168,5.1332467161918,5.42244249118341,4.94423684417763,5.01422751404241,5.19311740900333
"USA300HOU_RS08480",7.3776887295736,7.40904473621954,7.15094910177086,7.33676422900729,7.06433003603609,7.41515900676313,7.44546824828897,7.42390673139164,7.1574050023051,7.67180130322159,7.48256614854789,7.4720431968722,7.42635229275058,7.43095732484752,7.9074878764235,7.11979135589526,7.3053030145214,7.72127248125473
"USA300HOU_RS08485",6.23693708469956,6.6056984434643,6.35091120775235,6.23458557175248,6.31624969345365,6.68733771538604,6.42711605352758,6.45998812730893,6.28375606354969,6.62670229228907,6.59983029600285,6.55218996030402,6.41278636019466,6.22850505101121,6.89384020074568,6.3053329830751,6.78462565616224,6.63025542445613
"USA300HOU_RS08490",6.85163739333607,7.04248432423955,7.02650994449646,6.84262243658579,6.8638053085218,7.05995270562353,7.05431886137458,7.0391452476857,7.03772518394868,7.20875784856571,7.23600340443214,6.97246545429764,6.73697948582352,6.78225818793912,7.72358789289453,6.7192714536111,7.23171070049351,7.20531743003643
"USA300HOU_RS08495",6.47567902728283,6.6895403244803,6.74269313123281,6.70078604992876,6.58820230822205,6.51448149115502,6.75084939041765,6.63893072277274,6.70683408162018,6.83714236436512,6.86381387237861,6.69883523387356,6.4038789041705,6.51951917867175,7.46368067499805,6.33847133197416,6.80626577254637,6.86995164443384
"USA300HOU_RS08500",4.03244533373429,4.65555226275006,3.66236548747227,4.52965931520069,4.08387644835977,3.1882538667797,3.98855823019742,4.19254778602343,4.46212635354236,4.81096576389128,4.93670015835475,4.75330245762071,4.30365548598191,4.58807852003284,5.32384977183497,4.70237545578386,4.86342416909609,4.85688369903094
"USA300HOU_RS08505",6.48985262498704,6.52878565322202,6.55824871934375,6.43140184643983,6.39309553615129,6.64566793485971,6.64211066478529,6.5804388158596,6.4919836606383,6.55663899355679,6.57913043880668,6.56033079075404,6.20434941028619,6.13491913226505,7.16030372946708,6.19080962627761,6.68694200189758,6.72075486440753
"USA300HOU_RS08510",7.16141685168405,7.16331979891185,7.33398543868778,7.23553497901038,7.12994301976693,7.24521128309206,7.332708331674,7.24649869465121,7.18156863834046,7.22944154390381,7.19406391508351,7.1065541297892,6.87931083788771,6.87091408584708,7.72304292429275,6.77483489482544,7.21631384432248,7.29670924335267
"USA300HOU_RS08515",6.83321848863466,6.94795342028375,6.97548394882447,6.97911282977021,6.79136924565479,7.06859816853885,7.12142779259484,6.88382369846578,6.69625127744155,6.90390245903943,7.0474397267267,6.93788611734638,6.7183202052822,6.61355261529497,7.53194184287937,6.55143808333584,7.19287520913494,6.98330883142767
"USA300HOU_RS08520",7.17532554055614,7.23246182285753,7.20939978280058,7.17480149434411,7.08851609375726,7.22358177333461,7.25283914465166,7.31979819195686,7.20483397441523,7.17194361223844,7.2283758585379,7.16796534551226,7.05883611993291,6.97640931534469,7.55116544001213,6.894578687642,7.31241021649121,7.21582265536436
"USA300HOU_RS08530",3.07378225643009,4.74479200725262,2.01894163841102,4.83134051434979,2.99568538566495,1.16614427065335,3.52807763165158,3.13046808001649,3.4202709464493,4.33710640310768,4.11244873498863,4.72781718505219,4.91611266149192,4.51781916687111,3.93302780233679,4.26222172402014,4.32839327853873,4.2590407673693
"USA300HOU_RS08535",2.86291170835025,3.02994375631019,2.55885372184657,2.70768497774452,2.74676736056761,2.71335864149304,2.75219459663739,2.96730794295412,2.97721481296578,3.70927527541155,3.0593856502243,3.08218927437844,3.30849675257766,3.55430419876616,3.31773767944497,3.32921311430723,3.15983554446235,3.12827388796262
"USA300HOU_RS08540",5.76311726345099,5.71620474077181,5.64309238087645,5.77438665202315,5.54820546945066,5.81665979982327,5.61538586941252,5.89512603020716,5.53055015765628,5.49677055927123,5.83587686603711,5.32287199629893,5.9272643030597,5.60521290930246,5.40399370915131,5.50675890373335,5.50330794414464,5.74021690412737
"USA300HOU_RS08545",8.14684286764912,8.13172625314626,7.90511149862123,8.13383481703573,8.1077710096836,7.86487828094087,7.85995929056656,8.1713538208707,8.17622060635343,4.05718987104942,4.05013487352872,3.25353709917071,3.91501460138697,4.1638670944502,3.65616445965102,3.93020726749076,3.66919264739386,3.61795758702945
"USA300HOU_RS08550",7.11311598768902,7.23420841738687,7.12660286669329,7.22033862423107,7.22453409007398,7.09861972679832,6.97370843968232,7.25822927183107,7.17517859194803,3.4665985290517,3.5173131936466,2.78646275291492,3.34229839116659,3.6100607248317,2.88937173424985,3.64015787462866,3.04613878395234,3.27343953016028
"USA300HOU_RS08555",7.34833891510817,7.4868646298675,7.26434580014773,7.31746292594451,7.46688165775529,7.3303873546493,7.17748497722621,7.45596890968829,7.49251210508507,3.24134778903618,3.81576939753094,2.89403292160767,3.57078321339171,3.56618807037924,3.07493793842887,3.45415107286224,3.2021710691047,3.29629106946946
"USA300HOU_RS08560",6.84081780193683,6.96962326240967,6.60583133365432,6.7655467245661,6.97558858266143,6.82313616225881,6.64639935755269,6.79217321425657,6.85408265483504,2.9547813597998,2.94261097254567,3.06087207774203,3.14612539653811,3.45272688810681,2.85974354551621,3.13071626093944,2.90667233966255,2.72708592538257
"USA300HOU_RS08565",7.40149513183368,7.51145429055463,7.16680633672371,7.37198706531656,7.45342884603546,7.15615960512533,7.10161948284062,7.53299935107614,7.56963736197636,3.3374225562468,3.62011199043886,2.95100633161008,3.37766707851128,3.61846335954427,2.74371756434329,3.90252253748198,3.37949192664752,2.99944257074755
"USA300HOU_RS08570",7.44916106830224,7.45349715772419,6.91028483363273,7.32764960453588,7.40371942689261,7.12640656833908,6.99486378520391,7.44329567808271,7.40649400606243,3.71624249006327,3.41477277514432,2.80754131832676,3.69169550883493,3.65938672957306,2.66119418013537,3.83338828217868,3.16618506464312,3.29608215201251
"USA300HOU_RS08575",7.70886759314166,7.81176341945122,7.73444324878127,7.78175969928981,7.77076899569292,7.69701154177364,7.69516576518955,7.78663309469123,7.77837256085098,8.8765917971029,9.00506970095431,8.45417367034789,8.78005223572052,8.77669013478468,8.79066211570773,8.79931949103833,8.69110144981278,8.88791652087368
"USA300HOU_RS08580",6.77989931961978,6.86055962858664,6.86498946174396,6.86992835331642,6.72723257228043,6.60795618398932,6.9182011846974,6.90065380040472,7.00615347231086,7.93458575229025,8.01861568625361,7.47147547714574,7.72335782950148,7.61199573779022,8.05523281048135,7.59115112934991,7.87048157070623,7.87178965544867
"USA300HOU_RS08585",6.51983488019263,6.74999815481993,6.60449642493254,6.53627030263487,6.63659028745278,6.71408925232747,6.61114987343217,6.71481966456836,6.64459676401923,7.46036221669508,7.61080581694617,7.2040096062981,7.2157459711463,7.19827181932264,7.84061469871996,7.14487077870077,7.44787745511116,7.53702200594863
"USA300HOU_RS08590",5.9859190613588,5.93137433992746,6.16278495737001,6.04875383892336,5.95175052674844,5.99773199399526,6.07054442451091,6.14682510894588,6.01705452757631,6.93629510907255,7.00634997842462,6.6616420985487,6.64055835093419,6.79888608434329,7.24490603421561,6.70957523782783,6.9201926675028,6.83009632090813
"USA300HOU_RS08595",5.44736765967472,5.69090293907748,5.32378574670852,5.54877939046921,5.27743005759096,5.47624873575631,5.64246628771516,5.61305625195022,5.36224716009469,6.81476397643107,6.92038871631236,6.42427754671359,6.67367108310102,6.72212523888159,7.06668037731864,6.44199458419386,6.67741073194041,6.74086316678259
"USA300HOU_RS08600",9.11034039397998,9.02546298468085,9.10492875833056,9.04311790490154,8.9786078112283,9.21213829360574,9.08597648494438,9.11805695623788,8.9745269237934,9.2666522785322,9.2570395521724,9.45165001003467,9.36020873552497,9.3854319491554,9.24325289991443,9.37593961306461,9.38658935631419,9.22185894560406
"USA300HOU_RS08605",8.2008733296756,8.33889834536148,8.19600812826264,8.22323316025373,8.25288060940581,8.3153721579581,8.35849810486285,8.12034378771309,8.20330885083906,8.52866135382673,8.46924525077341,8.58715291865377,8.54037211526151,8.6425331415588,8.45772032357076,8.62269838078656,8.58355103252364,8.40483481737332
"USA300HOU_RS08610",8.13927786581554,8.25938016195124,8.19588224980759,8.10810964963162,8.05547039146671,8.40309720374108,8.31184167540743,8.21007457111393,8.08763374608312,8.41174969613873,8.44797909119532,8.52035711840554,8.52756743701931,8.4469873164971,8.21793751532537,8.62902864277257,8.64639921147921,8.30708321207499
"USA300HOU_RS08615",7.87868312835026,7.87961817141726,7.91919376188284,7.87302788030116,7.88077102993463,7.96244570282794,7.9078603578805,7.89837804400862,7.87938906665897,7.73515530294498,7.74259128496582,7.92398682709979,7.8380806457017,7.81699657753713,7.82442924735996,7.76077800966251,7.83382518443309,7.7578010296125
"USA300HOU_RS08620",6.44773003692193,6.432541335568,6.40841277125899,6.44434650735356,6.35406780929331,6.55640223900039,6.43533208754025,6.5476857747873,6.34382642759858,7.49231724961247,7.54374865976969,7.13105901032205,7.31259349357499,7.280735429227,7.69140410309856,7.21971708605036,7.54413124693851,7.35997343241318
"USA300HOU_RS08625",6.16213093074823,6.11709940986611,6.08404300055754,6.29890998601404,6.04811937524572,6.04078655185562,6.19381141214909,6.09905013206419,5.98387561266085,7.23967544454703,7.27961438217154,6.86213799218358,7.08394158659501,7.10419179275593,7.30728577210162,7.09799244975817,7.29009672919471,7.07526779141644
"USA300HOU_RS08630",7.44658003946252,7.38183308708413,7.43665121858949,7.41929133685023,7.44697230489415,7.510577232263,7.44229842606653,7.40371129535601,7.35929000044156,8.16108890285842,8.30248434895507,7.24222829633878,7.80560997711141,7.82243148092768,8.21478244076115,7.73960576457476,8.08740626404533,7.81832339587249
"USA300HOU_RS08635",7.01216908151304,6.90984373366632,6.99895343318952,7.05256240508781,6.95030892344352,6.92793727950025,7.01401705194657,6.99636661377843,6.94975067487138,7.46989505863826,7.67689400208798,6.77183676789072,7.20378352251522,7.23694171435442,7.57131585665516,7.22529244170448,7.50444559276076,7.22774368259382
"USA300HOU_RS08640",5.49388037996864,5.75535077979804,5.40535525237662,5.55784315816866,5.55016919833021,5.31712110635665,5.55021721619816,5.51024238753374,5.72372216440184,4.17711745159213,4.1064599405239,3.50534972166575,4.1861837302467,4.15987080302624,3.65957396103272,4.08043047192791,3.70813238738352,4.05399357549323
"USA300HOU_RS08645",6.92874245203473,7.23751909952142,6.642657826939,6.956589102954,6.65383745078685,7.10003218707093,7.04082077839552,7.03772810470955,6.61568210157616,8.90627373950321,8.85410043465689,8.53523166793245,8.98237182771031,8.96139133704816,8.3384139164789,8.98029673776706,8.61803171379226,8.7338531217636
"USA300HOU_RS08650",8.83430192544407,8.76114152533622,8.9441309449663,8.74537012235126,8.78010217367674,9.17475833480093,9.11193142037063,8.64950537416387,8.60675193018857,10.1995439856755,10.0922939026319,9.71547875693094,10.0800639845367,10.0753946488186,9.71669585842116,10.1978594777146,9.96623749350454,9.94443499003111
"USA300HOU_RS08655",9.13891218813595,9.06823581052442,9.23675743899492,9.11004469221139,9.12854334176153,9.19972759946795,9.24021520095463,9.06790290931578,9.13433149403592,8.76613505881964,8.7631964017951,8.61673453168489,8.85377979056431,8.84206861706994,8.53685125512776,8.80438370569607,8.624078200965,8.73018540838781
"USA300HOU_RS08660",8.01461955205135,7.96134318714437,7.99145260048093,8.03877804321266,8.12788135145817,7.95570174408128,7.82811788112387,8.00126024499182,7.97985310403557,7.78472261115797,7.84816361083125,7.79130076534812,7.87161367756152,7.89050556777112,7.64274558752592,7.9565700416294,7.83339983642877,7.73110832996176
"USA300HOU_RS08665",7.9219621484528,8.00659611695612,7.88098071336019,7.98615725905202,8.00159776469508,7.80565519268785,7.84295606836887,7.99262115238613,8.01713339216744,7.72437582610134,7.6644859215615,8.15384703220772,7.69195936330334,7.69796362422928,8.07978870535468,7.602355311121,7.89006495630061,7.7874437013724
"USA300HOU_RS08670",7.59319977182535,7.51539805657423,7.39741936100226,7.58203206871044,7.61351174606935,7.19265834930658,7.29187004306784,7.58625451769029,7.71282679582238,6.07535603184422,6.16964041686291,6.55271653320521,5.83827749400565,5.86476008508538,6.8479719226439,5.67251356147674,5.83668372202764,6.64693691277758
"USA300HOU_RS08675",7.61196405177744,7.61991554252015,7.4788639602208,7.54140079695789,7.45067359731855,7.61040817251316,7.68998266421553,7.65394882673867,7.60541858922619,7.91138481695939,7.97862862666152,7.96836355711413,7.78428416869265,7.59993246086468,8.4157240780264,7.57087564804399,8.14337065331469,8.01977217019907
"USA300HOU_RS08680",7.10652863494121,7.1285018071791,7.01807243983288,7.03570157835264,6.98180275232269,7.2282653950187,7.25617312468546,7.11221366567744,7.02221702060326,7.49864879782533,7.45552391336984,7.51080586501775,7.26209008556228,7.31547849821006,7.95607005379919,7.21012522000146,7.67243662109814,7.43313352553019
"USA300HOU_RS08685",7.07125098378454,7.16689946901463,7.04458692444053,7.17930930191762,6.93339158060443,6.94679394582928,7.28080138239648,7.14545229660983,7.19010083326402,9.36058037864812,9.59865797435848,8.11749554142679,9.09368778362934,9.09277188229935,9.09997214396289,9.03108809299492,9.11893960996217,8.97792276027083
"USA300HOU_RS08690",6.5313468523974,6.91777675181523,6.3495065150345,6.79734114075478,6.50254288194582,6.52896703133464,6.58998542760291,6.74282379051092,6.49712990822522,8.55714264415593,8.79195260029961,7.41152807228091,8.30930288457399,8.28298849125402,8.11475701598294,8.4408724056878,8.39364169279845,8.16825319514985
"USA300HOU_RS08695",7.10339089560692,7.10166273285145,7.05403817325491,7.10835400922204,7.01644128747267,7.19375579008345,7.12630607542732,7.20907653742033,7.02978040197474,9.01288513201823,9.23250021915624,7.93715187332011,8.81326092257667,8.85196276124318,8.67129078336625,8.87335314879469,8.85321238509003,8.62183119539917
"USA300HOU_RS08700",7.24502083260974,7.1978387780243,7.48026010299428,7.26379339616903,7.23064616901107,7.51766770417772,7.37197454461169,7.30082699067283,7.15736227906069,7.18613611702547,7.13001278995877,7.23767298428955,7.04633030285699,6.89536514345914,7.45404392571656,6.9252931696524,7.23020187498319,7.30668886872014
"USA300HOU_RS08705",5.67035032539132,5.68672881477518,5.65577367205423,5.68478677002378,5.51475195379829,5.83250169058355,5.71446087336285,5.81611430644692,5.44819432545435,6.90253441512704,6.86108351128938,6.7061562990664,6.76439368990131,6.91706523994866,6.99607834288522,6.67926229929875,6.77384112096053,6.72277740657774
"USA300HOU_RS08710",8.47014110367764,8.43770507696762,8.50643646622184,8.48655160177072,8.26698729556746,8.51801120320957,8.64798959770957,8.5728080882404,8.40778597832233,9.08648643100122,9.06264189319297,9.01593032664169,8.97274134614955,9.08057932026151,9.23561828611495,8.98446521717503,9.13897456410288,8.9556822174609
"USA300HOU_RS08715",8.39834163549082,8.48099749093982,8.42405638081105,8.43238104527201,8.40364281430676,8.50202715501831,8.35738362927781,8.52365220948093,8.35382074190877,8.73708023377954,8.87438791583974,9.0321016328321,8.83515810394536,8.72010626756531,8.84162598249196,8.87398287904369,8.82139831185303,9.06322056199613
"USA300HOU_RS08720",7.75837533087284,7.78962157597494,7.9057874496103,7.78353917382513,7.68910379517798,7.96480853843487,7.94162571127114,7.85588098942364,7.71804331475908,7.36446028695813,7.38901034641507,7.94775976177179,7.18063220437477,7.05949814671137,8.34147850882411,6.81604871206159,7.43699342364904,7.86879772352246
"USA300HOU_RS08725",6.72700041366334,6.89061336539847,6.81300303077419,6.75439847056998,6.82019474786438,6.93395043384505,6.70495321521412,6.92095656907583,6.76760666962061,6.42516462025981,6.50166440234245,6.24895895893868,6.04632539030511,6.01903376641548,7.13509893367141,5.74660650510412,6.38853978293333,6.5403228908915
"USA300HOU_RS08730",7.03717568370716,7.11365006666793,7.18956849860339,7.11753615417252,7.12294167557615,7.18822195034001,7.13480313226547,7.08744742253657,7.04543700147201,6.82753876116814,6.85596045201061,6.46726099000762,6.33376828198327,6.3669087439189,7.26966204241917,6.33347394081602,6.66269872968547,6.94519513575611
"USA300HOU_RS08735",6.85108412899846,6.89873110792226,6.93189547190169,6.96113435489921,6.87840207606838,6.90495801392179,6.87965733308327,6.93538943319047,6.83600522543583,6.74958893992609,6.77217604388089,6.50628195367147,6.45498673343864,6.40860618236332,7.11351075693337,6.34122987051288,6.64433967351889,6.83642794609249
"USA300HOU_RS08740",6.22457915124712,6.27765424684712,5.88533370418314,6.37400137535458,6.04442392825281,6.07643313332669,6.03183796361847,6.29302510779731,5.88831382544157,6.60606532354971,6.52909123216843,6.29788282304555,6.41312831071919,6.4508144334745,6.72341137439933,6.23465043017973,6.22057900260155,6.6953088775677
"USA300HOU_RS08745",7.44917766083133,7.46772735036399,7.55058285381421,7.51109288892191,7.5165788369031,7.52194167043259,7.43704823848605,7.52222892720289,7.45690995403575,7.56758869499397,7.62518822434681,7.2136367498567,7.32035533089754,7.41639991121069,7.67599948368221,7.36828820694961,7.48232289087677,7.46421846478345
"USA300HOU_RS08750",9.06087977071872,9.25985455643194,9.12593533804838,9.042543299599,9.04575510757809,9.32535153307104,9.13822648554225,9.26025563366978,9.0715901439037,10.1229500478231,10.1201473361863,10.1755282181626,9.96889886102797,9.79331200023594,10.3595158258123,9.86115828407675,10.1315306608033,10.2845127373839
"USA300HOU_RS08755",7.95241126195211,8.16445715909362,7.85140057157895,7.86412526016143,7.97787133218468,8.20694859944905,8.0786427446312,8.03700131943668,7.95054466994412,8.6176092335505,8.59323366644013,8.77270169187054,8.19631327736562,8.27405169387992,9.34235178821892,8.062977058431,8.57651914799529,8.794382920911
"USA300HOU_RS08760",10.4068097925874,10.6701974429003,10.4730301959271,10.3953311164128,10.4666961139105,10.560984751237,10.6252627116943,10.5600728704984,10.5716277357533,10.9273896885741,10.916864504595,11.1069019431096,10.511944145222,10.4609184147607,11.7841465734203,10.2306237330197,10.9586897922624,11.1419722008902
"USA300HOU_RS08765",7.46662344760721,7.6888598474201,7.21356108606739,7.55173351416556,7.31739399010643,7.42855682598256,7.45840087874025,7.60074505124247,7.33657565973143,7.16825655774644,7.09426630572696,7.6173851523818,7.20284914921645,7.28472744217838,7.56058039985157,6.9901306299041,7.15862946845319,7.3054432164763
"USA300HOU_RS08770",8.20154794501653,8.22460599311957,8.25788334933234,8.27374706653395,8.13925949661521,8.01958944432406,8.25677155479516,8.28376191237782,8.33428932681709,7.61464512123271,7.54305464744337,7.96438962879263,7.64781941497591,7.59851928870513,7.8916550962881,7.44613296755618,7.61786558647304,7.75443378365354
"USA300HOU_RS08775",5.97518252072275,6.0326109886361,5.7657608097293,5.45787779304707,5.75362390637306,6.53867196802041,6.19762461526268,5.88499024097273,5.85001046254406,6.43733076962907,6.8171054102441,6.28587941024558,6.55730150550533,5.83778222158495,6.27710780129308,6.52084017031598,6.3111531116043,7.23672825115522
"USA300HOU_RS08780",5.6768192069809,6.1722983104767,5.47811067494608,5.66643038783476,5.84865565820207,5.59128781294822,5.99093781924218,5.58167502501119,6.06175044941571,6.69778692046613,6.75735945107242,6.29523392729917,6.71829677058389,6.65750731552053,6.40617805619976,6.36846612290642,6.23417371783223,6.67145774225412
"USA300HOU_RS08785",8.45631334087618,8.46837589561704,8.48285671563336,8.48903242963084,8.35690866045201,8.5119806389836,8.61947586962306,8.40434389458058,8.37835370442977,7.53622196450071,7.59229517551542,7.95062271784616,7.46216573546573,7.31633350251269,7.90402940642725,7.57348511559558,7.73588951722581,7.92026864025825
"USA300HOU_RS08795",2.85027852562068,2.38464558094202,2.09233136372838,2.72190898387875,2.66232020378913,2.24391475384046,2.15433952439446,2.43592436019028,2.29473047478676,3.40560879675831,3.14982966240116,3.04217868499795,3.07339545895432,3.43614004682792,3.12448308273853,3.47827368658962,3.31465439129559,2.88880379777627
"USA300HOU_RS08805",8.47332612829887,8.54237013802526,8.57034522601954,8.52139940065317,8.45214162869019,8.53652777822463,8.54454970991881,8.57430087583798,8.53869133712466,8.23234837463464,8.09388729206032,8.73223892738805,8.25446499475071,8.26281537365425,8.5842547301606,8.10917879455967,8.38433406002838,8.29235005755421
"USA300HOU_RS08810",8.43119018270907,8.44690062110115,8.61577332932673,8.44561189646437,8.46927783688118,8.58644098727637,8.50350911080093,8.50195385459543,8.4839696166458,8.10524466898802,7.92011933473453,8.52105486141985,8.05208161774995,8.12566028371357,8.38065803445339,8.04536071835123,8.25069182854413,8.09072607680234
"USA300HOU_RS08815",7.80214425553238,7.63845129318451,7.91975021484706,7.88655981514301,7.66956178388474,7.70855471224375,7.854256981832,7.79512612176844,7.74474947530346,8.04766377600648,8.26575018394693,7.19525997608821,8.00988832418955,7.96682180159354,7.62852913343106,8.09016523883949,7.95466409290242,7.78767139816922
"USA300HOU_RS08820",6.16172524767657,6.11093110850271,5.89074079993991,6.15854919112921,5.96848258869422,5.93834711294997,5.99290538972112,6.19296124296321,6.02124589869018,7.54633924524349,7.48879293711776,7.12396412297255,7.57498056091922,7.48810252368608,7.32842248292834,7.20442336210461,7.07144276921365,7.52922888524406
"USA300HOU_RS08825",3.03077424148335,3.05545297986444,2.99426197836221,3.6337483825538,3.04085014912122,1.05625435222328,3.05977582103353,2.96916033704929,4.1461444636391,4.96197914571148,4.96916058907522,4.85784371401581,5.10370517227315,4.38133050823192,4.60825968122464,4.93212156408188,4.79545603930007,5.41179857709833
"USA300HOU_RS08830",8.3597087758605,8.39002961563416,8.41291953270102,8.34852536511786,8.35085666012838,8.47714156623561,8.41913957651533,8.42340498341934,8.36060329444036,7.724933385188,7.61226524938567,8.26650320946198,7.49147970651986,7.61106452234717,8.2596394368476,7.61785504438878,7.90211440145906,7.8625262842015
"USA300HOU_RS08835",7.29582087623267,7.51094413643231,7.45850667016818,7.33564863204151,7.41552623140067,7.52303947671109,7.42630022309443,7.46536815977344,7.42099709332614,6.8623032078384,6.62597090728466,7.30890382434926,6.54805575960228,6.64636349049621,7.4311475285819,6.58671884199626,6.99242895956401,6.93174956586233
"USA300HOU_RS08840",5.84756803332815,6.11279478913237,5.89292190193184,5.91289502250465,5.66727644143338,6.13393387802166,6.16958739139845,6.10100109747523,5.79785610489554,5.86417029307811,5.69010194032538,6.39562154278665,5.3419814322216,5.48536524777454,6.70893134081085,5.5670893860047,6.04965139974751,6.11044742371827
"USA300HOU_RS08845",6.72037060978085,6.75592848662328,6.70395971802326,6.70887789243073,6.71782850137634,6.77591734003171,6.80712549406818,6.79370483480411,6.73816896327307,7.3104552640937,7.2061680855337,7.36094401394519,6.84630720340303,6.95429495334872,7.98338249053416,6.79363095502184,7.33987602274907,7.33778301556012
"USA300HOU_RS08850",6.09073128794768,6.15247488550067,5.93135157856776,6.02504697466122,5.91498334329777,6.16862715974686,6.09202900413329,6.2749883993246,6.000847564199,6.74845354931453,6.6546494883268,6.91932505348916,6.29745948200353,6.54716828886071,7.461052610062,6.36384198716912,6.77482049095924,6.80561858549588
"USA300HOU_RS08855",8.93304512090134,8.90231742974263,8.84352583644741,8.90648627772999,8.85291777832394,8.90380177322979,8.94895921966525,8.93039162423358,8.88330249394095,9.23550905264095,9.1234508881716,9.41183096777592,9.03837315673847,9.19071112059171,9.53231966539808,9.13707878057451,9.38527587983582,9.10800948155739
"USA300HOU_RS08860",6.84618150620307,6.86843723125485,6.67814509386568,6.77058726264795,6.71577065231976,6.77045189916338,6.86033861462293,6.80131673059319,6.80752102992182,6.97722245122264,6.89325035664496,7.05109627319374,6.94945243056091,6.95648089881412,7.12513767185973,6.79790468367324,6.93118364265557,6.95868527783726
"USA300HOU_RS08865",9.80130930415501,9.80507446256685,10.0298944360227,9.85923257088587,9.81182972045593,9.9657568213655,9.99399037799102,9.8554937890883,9.83284711727545,9.31537169128085,9.32342824556112,9.45710212354188,9.15926135039909,9.15094261094044,9.72502985736613,9.07182122906965,9.34732852380367,9.46286447167423
